node_id,cluster_id,battery_level,signal_strength,temperature,humidity,data_redundancy_flag,is_fault_predicted,actual_fault_occurred,fault_type,data_packet_size,latency_ms,energy_consumed_mJ,optimized_path_flag,load_on_node,recovery_time_ms,pdr,transmission_success
39,2,74.29,-77.13,21.58,56.66,0,0,0,none,338,165.97,0.627,0,0.18,0.0,0.831,1
1,3,98.12,-94.86,21.36,37.01,0,0,0,none,447,118.58,1.252,0,0.11,0.0,0.803,0
29,3,24.16,-56.93,49.8,32.44,0,0,1,link_loss,304,36.28,1.1,1,0.87,93.92,0.848,0
44,1,99.35,-32.86,10.24,23.34,0,0,0,none,438,72.31,1.277,1,0.52,0.0,0.821,1
42,5,61.99,-69.29,10.69,89.58,0,0,1,sensor_fail,230,72.99,1.635,0,0.82,172.19,0.807,0
23,5,78.21,-55.12,46.94,74.81,0,1,0,none,110,159.71,1.342,1,0.94,0.0,0.863,0
14,3,31.05,-94.41,10.02,62.58,0,0,0,none,261,194.36,0.393,0,0.26,0.0,0.859,0
29,3,45.47,-62.22,13.49,71.72,0,0,1,battery_low,340,253.24,1.426,1,0.39,403.52,0.98,0
29,3,99.06,-66.48,19.13,46.73,0,0,0,none,289,141.61,0.737,0,0.59,0.0,0.838,1
42,1,36.01,-48.29,11.18,46.67,0,0,0,none,329,34.17,1.796,0,0.6,0.0,0.929,0
41,2,53.93,-95.97,47.49,61.04,0,0,0,none,386,24.58,0.921,0,0.4,0.0,0.867,0
4,3,22.77,-30.8,10.89,31.7,1,0,0,none,361,156.82,1.324,1,0.44,0.0,0.953,1
23,2,56.16,-62.68,29.12,67.16,0,1,0,none,97,223.21,0.507,1,0.23,0.0,0.895,1
30,5,13.65,-54.07,43.68,70.42,1,0,1,battery_low,318,256.15,1.889,1,0.31,163.29,0.893,1
33,1,84.34,-79.61,42.34,84.42,0,0,0,none,236,156.6,0.511,0,0.55,0.0,0.959,1
33,2,76.05,-80.07,22.71,41.7,1,0,1,sensor_fail,157,213.76,1.531,0,0.46,267.27,0.871,0
19,1,29.43,-50.34,47.4,59.56,0,0,1,sensor_fail,144,31.48,1.773,0,0.88,226.32,0.873,0
16,1,52.33,-51.29,33.22,68.54,1,0,0,none,506,107.2,0.932,0,0.61,0.0,0.848,1
33,2,87.98,-98.47,37.18,58.36,0,1,0,none,86,241.03,1.526,1,0.43,0.0,0.922,1
37,4,60.7,-94.67,36.11,56.86,0,1,0,none,378,208.27,1.029,0,0.45,0.0,0.819,0
8,2,26.32,-76.87,31.53,84.35,0,0,0,none,115,134.08,0.841,1,0.47,0.0,0.805,0
31,1,31.14,-94.88,33.57,82.02,0,0,0,none,86,154.04,0.454,0,0.8,0.0,0.979,0
11,1,17.79,-96.01,24.97,52.47,0,0,1,link_loss,372,257.47,1.116,0,0.82,369.42,0.905,0
47,4,80.99,-68.06,18.22,34.57,0,0,1,sensor_fail,265,136.42,0.67,0,0.77,385.74,0.934,0
2,2,54.2,-78.52,14.08,24.39,0,1,1,battery_low,246,243.5,0.485,0,0.55,133.93,0.986,0
10,4,26.56,-33.2,39.53,71.41,0,1,0,none,76,66.75,1.194,0,0.69,0.0,0.959,1
42,1,45.84,-85.55,32.04,27.75,0,0,0,none,208,23.57,1.257,0,0.44,0.0,0.801,0
19,3,21.66,-40.99,39.88,34.11,0,1,0,none,204,32.39,1.118,1,0.22,0.0,0.928,1
21,1,34.3,-75.31,44.87,41.62,0,0,1,link_loss,120,139.87,1.701,1,0.76,258.45,0.865,0
45,3,89.54,-92.41,27.13,52.53,1,0,0,none,283,90.97,1.304,0,0.46,0.0,0.98,0
4,1,28.41,-70.9,31.62,60.41,0,0,0,none,344,27.29,0.55,1,0.32,0.0,0.946,1
5,4,82.65,-74.75,29.28,40.44,0,0,0,none,179,248.93,1.134,0,0.66,0.0,0.811,1
9,1,57.43,-73.79,49.59,41.15,0,1,0,none,146,185.33,0.409,1,0.52,0.0,0.919,0
41,3,59.46,-45.09,20.77,65.75,0,0,0,none,337,218.11,1.282,0,0.37,0.0,0.824,1
48,2,48.92,-70.7,11.77,61.23,0,0,1,battery_low,347,259.35,0.101,1,0.12,391.02,0.872,0
10,3,79.08,-95.01,46.88,23.57,0,0,0,none,295,133.5,0.449,0,0.45,0.0,0.895,0
37,5,77.59,-76.22,27.13,48.26,1,1,0,none,333,191.39,0.378,1,0.48,0.0,0.844,0
16,4,65.62,-53.42,48.51,30.72,1,0,0,none,189,24.5,0.303,0,0.6,0.0,0.813,0
7,3,69.12,-47.87,28.16,25.84,1,0,0,none,93,294.31,1.331,1,0.68,0.0,0.807,1
50,2,32.76,-72.56,35.84,50.55,0,0,0,none,144,266.17,1.142,0,0.94,0.0,0.938,1
8,3,88.33,-51.27,19.79,65.42,0,1,0,none,289,27.66,1.423,1,0.26,0.0,0.862,1
18,5,64.75,-49.93,24.91,67.58,1,1,0,none,303,39.19,1.749,1,0.62,0.0,0.817,1
24,4,78.46,-87.27,16.78,80.4,0,0,0,none,130,178.35,1.813,0,0.95,0.0,0.978,0
13,4,42.91,-96.82,33.57,70.53,1,0,0,none,141,158.33,0.879,0,0.46,0.0,0.828,0
9,5,12.16,-65.38,13.38,88.97,0,0,0,none,171,243.97,1.858,1,0.41,0.0,0.865,0
12,3,84.73,-77.28,26.76,67.77,0,0,1,link_loss,464,126.85,0.647,0,0.41,272.08,0.883,0
33,5,40.86,-60.66,33.71,54.03,1,0,0,none,158,269.43,0.178,0,0.39,0.0,0.847,1
18,4,27.62,-90.86,47.36,30.09,0,0,1,battery_low,227,49.33,1.689,0,0.34,309.09,0.964,0
24,5,93.53,-83.33,26.95,21.02,1,0,1,link_loss,216,123.08,0.174,0,0.9,61.5,0.881,0
41,5,25.54,-82.34,45.1,50.52,0,0,0,none,351,78.88,0.359,0,0.94,0.0,0.984,0
13,4,40.12,-77.63,16.05,76.72,1,0,0,none,283,277.16,1.462,0,0.27,0.0,0.844,1
44,1,53.88,-73.32,38.76,81.87,0,1,0,none,86,277.47,0.657,0,0.16,0.0,0.923,1
17,5,31.62,-33.04,39.8,59.7,0,0,0,none,508,168.95,1.256,0,0.97,0.0,0.914,1
32,3,61.15,-37.68,40.05,87.57,1,0,0,none,164,292.87,0.522,0,0.16,0.0,0.904,1
33,3,40.16,-72.6,49.6,34.55,0,1,0,none,364,30.48,1.658,0,0.46,0.0,0.914,0
3,2,69.37,-54.32,16.54,37.9,0,1,0,none,175,136.99,1.526,1,0.44,0.0,0.962,1
28,2,23.5,-60.66,16.31,71.54,0,0,0,none,74,178.75,1.552,1,0.57,0.0,0.925,1
1,1,78.56,-75.22,49.87,50.42,0,0,0,none,297,290.32,0.928,1,0.67,0.0,0.987,1
12,3,34.1,-59.97,48.59,81.29,1,0,0,none,357,136.1,1.816,0,0.21,0.0,0.829,1
5,5,22.92,-66.25,38.38,62.87,1,1,1,sensor_fail,74,111.64,1.433,0,0.36,118.52,0.906,0
29,1,25.16,-53.54,27.18,79.42,1,0,0,none,297,84.38,0.742,1,0.84,0.0,0.977,1
17,1,31.07,-41.89,37.18,36.53,0,0,0,none,339,170.31,1.464,0,0.24,0.0,0.93,1
13,5,50.64,-92.19,37.43,41.43,0,0,1,sensor_fail,464,117.25,0.945,0,0.22,432.35,0.996,0
11,2,97.82,-60.95,32.63,40.83,0,0,0,none,197,141.15,1.578,1,0.68,0.0,0.865,0
26,2,83.92,-55.43,19.17,49.29,1,0,0,none,135,258.4,1.891,1,0.35,0.0,0.915,1
17,1,26.28,-67.66,11.4,75.42,1,0,0,none,327,127.0,1.683,0,0.13,0.0,0.855,1
32,4,91.08,-45.76,31.59,30.41,0,0,1,sensor_fail,206,53.94,1.162,0,0.65,168.58,0.846,0
41,5,59.08,-82.87,45.64,27.69,0,0,0,none,101,294.57,1.629,1,0.42,0.0,0.865,1
22,5,95.08,-89.94,46.12,25.85,1,0,0,none,101,98.47,1.458,1,0.2,0.0,0.986,0
5,3,55.09,-57.69,22.11,34.03,0,0,0,none,336,258.82,0.703,1,0.45,0.0,0.88,1
18,1,72.38,-99.0,22.99,42.33,1,0,0,none,223,278.57,1.239,0,0.8,0.0,0.991,0
40,5,40.37,-73.29,39.39,84.94,0,0,0,none,439,166.54,1.78,1,0.65,0.0,0.982,1
5,2,66.97,-43.74,49.17,75.67,1,0,0,none,174,247.65,1.705,0,0.39,0.0,0.847,1
43,1,69.05,-70.92,35.24,47.01,0,0,0,none,377,61.82,0.8,0,0.67,0.0,0.983,0
49,5,38.98,-97.12,29.83,20.9,1,0,0,none,387,236.51,1.821,0,0.28,0.0,0.801,0
22,1,26.82,-55.41,39.86,84.93,0,1,0,none,207,234.25,0.802,0,0.11,0.0,0.924,1
18,1,51.95,-47.51,17.1,20.94,0,0,0,none,226,288.52,1.079,1,0.15,0.0,0.917,1
38,4,33.44,-39.97,24.99,21.18,0,0,0,none,373,70.26,0.107,0,0.44,0.0,0.989,1
37,1,78.72,-35.94,19.51,50.03,0,0,0,none,247,264.48,0.491,0,0.71,0.0,0.869,0
15,2,37.84,-56.82,16.9,48.91,0,0,1,link_loss,249,128.06,1.432,0,0.4,186.19,0.974,0
13,2,33.95,-58.66,16.07,37.23,0,0,0,none,497,132.69,1.937,1,0.76,0.0,0.869,1
6,1,32.06,-49.97,30.86,67.83,0,0,0,none,491,133.86,1.588,1,0.51,0.0,0.918,1
10,2,75.3,-35.23,18.8,41.72,0,0,1,battery_low,183,55.92,0.23,0,0.25,205.75,0.964,0
15,4,74.67,-89.07,46.82,65.05,0,0,0,none,292,254.59,0.422,1,0.3,0.0,0.814,0
12,3,83.48,-47.55,26.01,25.79,1,0,0,none,374,43.02,0.724,0,0.59,0.0,0.874,1
11,4,48.86,-73.24,35.9,87.64,0,1,0,none,404,192.89,1.909,0,0.62,0.0,0.991,1
21,1,26.1,-65.52,24.68,52.97,1,0,0,none,67,123.32,1.225,0,0.29,0.0,0.823,1
36,2,52.39,-67.84,34.92,38.17,0,0,0,none,76,69.76,1.596,1,0.59,0.0,0.911,1
44,3,92.9,-38.11,13.92,64.4,1,1,0,none,221,197.44,0.827,1,0.83,0.0,0.805,1
30,4,56.5,-30.57,12.18,54.37,0,0,0,none,504,214.35,1.843,1,0.17,0.0,0.881,0
22,2,10.02,-46.58,39.87,55.68,1,1,0,none,341,299.03,0.668,0,0.26,0.0,0.979,0
39,1,98.36,-48.83,44.02,23.37,0,0,0,none,201,82.47,1.25,0,0.52,0.0,0.887,1
31,1,67.57,-33.37,49.29,65.74,0,0,0,none,300,195.55,1.319,1,0.46,0.0,0.945,1
3,3,29.36,-61.38,34.07,89.91,0,0,0,none,504,181.87,0.589,0,0.29,0.0,0.914,1
11,4,32.93,-45.42,20.24,30.52,0,0,0,none,439,225.32,1.177,0,0.23,0.0,0.921,1
35,5,45.61,-63.97,43.08,25.33,0,1,0,none,438,66.82,1.005,1,0.64,0.0,0.972,1
16,5,32.8,-37.59,47.64,59.87,0,0,0,none,262,178.26,0.111,0,0.12,0.0,0.951,0
46,3,57.04,-56.72,25.78,75.43,0,0,0,none,145,299.76,1.523,1,0.48,0.0,0.924,1
34,1,59.64,-31.09,38.75,25.91,0,0,0,none,458,172.51,1.034,1,0.38,0.0,0.956,0
8,3,69.74,-52.18,29.26,66.69,0,1,0,none,168,163.99,0.496,1,0.75,0.0,0.875,1
16,5,75.7,-43.9,35.95,42.67,1,0,0,none,178,103.35,0.938,0,0.44,0.0,0.924,1
31,5,83.3,-97.75,11.91,75.26,0,0,0,none,284,109.67,0.975,0,0.27,0.0,0.956,0
15,2,48.63,-30.35,17.89,26.51,0,1,0,none,331,264.94,1.766,1,0.32,0.0,0.875,1
23,5,67.05,-70.09,45.97,56.35,0,0,1,sensor_fail,260,167.94,1.627,0,0.57,158.31,0.952,0
34,3,90.51,-54.59,39.02,58.45,0,0,1,sensor_fail,291,132.09,0.791,1,0.26,213.5,0.858,0
29,1,59.38,-39.97,30.57,67.84,0,0,0,none,93,61.2,0.372,0,0.14,0.0,0.98,1
11,1,84.53,-44.59,45.3,87.71,0,1,0,none,433,284.61,1.084,1,0.78,0.0,0.904,1
19,1,57.76,-64.49,38.36,48.7,0,0,0,none,161,163.08,0.25,1,0.13,0.0,0.821,1
15,4,90.9,-45.85,44.85,34.98,0,0,0,none,200,259.5,1.822,1,0.84,0.0,0.949,1
23,5,82.58,-53.63,23.11,46.32,1,0,0,none,368,252.94,0.901,1,0.21,0.0,0.942,1
6,1,38.09,-81.2,27.26,46.51,0,1,0,none,404,206.73,1.374,1,0.11,0.0,0.971,1
20,4,18.22,-69.72,19.09,37.8,0,1,0,none,112,171.04,0.912,1,0.6,0.0,0.851,0
5,4,86.64,-56.38,23.9,63.34,0,0,0,none,116,261.52,0.643,0,0.5,0.0,0.871,1
22,5,42.67,-95.64,45.9,22.66,1,0,1,link_loss,159,31.4,1.028,0,0.4,480.95,0.965,0
42,2,75.43,-70.25,46.99,31.69,0,0,0,none,449,66.03,0.64,1,0.53,0.0,0.875,1
43,2,88.8,-63.94,39.17,22.5,0,0,0,none,434,192.94,1.658,1,0.97,0.0,0.925,1
36,5,74.31,-63.3,20.91,79.81,0,0,0,none,196,190.21,1.556,1,0.7,0.0,0.965,1
24,4,31.33,-47.93,28.94,40.64,1,0,1,link_loss,315,201.77,0.564,1,0.19,345.27,0.958,0
34,1,66.25,-43.23,23.24,32.14,0,0,0,none,354,49.09,0.162,0,0.86,0.0,0.93,1
48,4,29.14,-60.66,31.51,61.37,0,0,0,none,94,166.51,1.66,0,0.83,0.0,0.885,0
7,4,56.07,-55.94,36.83,45.37,1,1,0,none,336,231.99,0.461,0,0.2,0.0,0.92,1
5,5,26.18,-61.75,43.4,41.19,1,0,0,none,373,49.46,0.368,1,0.63,0.0,0.902,1
47,5,28.61,-51.32,17.25,26.37,0,0,0,none,327,45.57,0.487,0,0.56,0.0,0.817,1
25,2,74.78,-94.58,18.97,67.16,1,0,0,none,286,181.8,1.927,0,0.33,0.0,0.8,0
7,1,84.04,-41.43,39.07,44.69,1,0,0,none,256,148.16,1.321,0,0.91,0.0,0.914,1
4,1,57.63,-32.77,13.59,67.81,1,0,1,link_loss,103,229.18,0.54,0,0.13,424.15,0.97,0
43,4,65.37,-68.09,11.55,22.44,0,0,0,none,343,139.55,1.814,1,0.46,0.0,0.817,1
31,3,20.8,-47.44,18.91,89.6,0,0,0,none,198,110.88,0.879,1,0.79,0.0,0.845,1
48,5,95.69,-60.57,37.96,76.1,1,0,1,sensor_fail,351,257.8,1.373,1,0.31,217.07,0.829,0
31,4,99.74,-57.22,41.46,43.38,1,0,0,none,262,39.5,0.911,0,0.97,0.0,0.925,0
2,3,84.92,-81.04,27.1,36.69,0,0,0,none,396,246.65,1.29,1,0.44,0.0,0.896,0
6,4,29.93,-99.91,47.35,41.42,0,0,0,none,212,34.75,0.657,0,0.21,0.0,0.881,0
2,1,81.15,-60.34,38.96,49.3,0,0,0,none,228,151.07,1.507,1,0.78,0.0,0.829,1
7,3,31.46,-99.86,44.9,51.07,0,0,0,none,229,278.5,1.233,1,0.22,0.0,0.914,0
15,2,18.2,-59.2,34.47,71.01,1,0,0,none,310,53.07,1.478,1,0.57,0.0,0.851,0
46,2,76.61,-82.18,37.94,54.41,1,0,0,none,485,139.46,0.736,1,0.8,0.0,0.805,1
32,3,77.6,-46.77,25.56,72.61,0,1,0,none,166,174.37,0.707,0,0.54,0.0,0.971,1
42,2,32.3,-71.39,30.63,72.23,0,0,0,none,504,129.69,1.608,0,0.55,0.0,0.925,1
40,2,65.37,-83.23,28.66,34.0,0,0,0,none,361,188.44,1.531,0,0.59,0.0,0.812,0
42,5,15.37,-88.14,41.83,20.08,0,0,0,none,107,202.32,0.886,1,0.59,0.0,0.917,0
3,5,44.66,-99.75,34.54,22.08,0,1,0,none,119,154.96,0.769,0,0.27,0.0,0.87,0
44,5,33.71,-86.01,10.56,71.27,0,0,0,none,331,186.99,0.796,0,0.61,0.0,0.899,0
39,4,58.66,-68.48,28.44,52.86,1,1,0,none,74,198.71,1.174,0,0.93,0.0,0.838,1
29,2,24.56,-97.89,39.31,37.4,0,1,0,none,461,95.23,1.649,0,0.53,0.0,0.993,0
28,1,55.09,-75.49,40.88,63.57,0,0,0,none,328,183.27,0.173,0,0.23,0.0,0.897,0
17,3,19.96,-84.6,33.8,88.37,0,0,0,none,233,208.1,0.655,0,0.2,0.0,0.894,0
5,3,24.63,-83.9,13.06,84.39,0,0,0,none,365,200.48,0.361,0,0.88,0.0,0.946,1
38,2,12.37,-30.71,21.15,84.65,1,0,0,none,170,91.22,1.632,1,0.77,0.0,0.991,0
17,2,53.16,-66.3,22.75,74.66,0,0,0,none,87,295.1,0.398,1,0.19,0.0,0.864,1
21,1,45.21,-95.46,25.53,30.2,0,0,0,none,275,219.22,0.818,1,0.39,0.0,0.997,0
10,5,56.97,-90.5,18.1,41.79,0,0,0,none,66,269.82,1.43,0,0.88,0.0,0.86,0
33,1,17.98,-72.95,13.43,29.75,0,0,0,none,318,184.36,1.306,1,0.84,0.0,0.976,1
32,1,64.86,-52.28,30.22,68.6,0,1,0,none,311,196.45,0.598,0,0.65,0.0,0.881,1
35,1,22.49,-72.47,37.99,23.36,0,0,0,none,400,224.82,1.915,1,0.81,0.0,0.942,1
17,1,67.89,-71.52,29.72,68.58,1,0,0,none,123,238.15,1.168,1,0.51,0.0,0.943,1
49,1,40.18,-74.2,37.04,57.03,0,0,0,none,330,119.47,0.393,1,0.96,0.0,0.928,1
5,3,75.66,-57.86,36.46,82.92,1,0,1,battery_low,64,50.49,0.972,1,0.12,75.6,0.813,0
8,2,43.2,-92.61,39.29,42.47,0,0,0,none,474,285.22,1.757,0,0.87,0.0,0.9,0
33,4,12.66,-74.59,42.63,76.98,1,0,0,none,124,161.97,0.136,0,0.17,0.0,0.895,0
13,3,14.08,-74.69,40.26,45.82,1,0,0,none,154,286.19,0.307,0,0.65,0.0,0.99,1
39,3,52.13,-54.85,32.23,64.39,1,0,0,none,228,162.87,0.347,0,0.18,0.0,0.81,1
19,5,57.04,-75.85,14.19,87.08,1,0,0,none,367,37.17,1.63,0,0.75,0.0,0.829,1
32,2,98.98,-94.86,26.02,23.02,0,1,0,none,280,297.31,1.335,0,0.56,0.0,0.906,0
20,1,58.86,-43.26,35.93,81.39,0,0,1,sensor_fail,389,156.01,1.925,0,0.33,207.98,0.977,1
39,1,73.23,-45.82,21.28,40.15,1,0,0,none,217,299.64,1.911,1,0.52,0.0,0.83,1
36,2,45.86,-34.01,23.68,30.7,0,0,0,none,497,59.35,1.496,1,0.58,0.0,0.858,1
3,5,39.4,-83.0,34.35,83.03,0,0,0,none,382,115.28,1.077,1,0.68,0.0,0.835,0
47,1,26.23,-66.43,36.32,50.29,0,0,0,none,447,196.22,1.597,1,0.27,0.0,0.81,1
7,4,75.18,-81.09,31.7,89.46,1,0,0,none,244,112.48,1.477,1,0.21,0.0,0.833,1
13,3,41.45,-58.33,16.83,41.8,0,0,0,none,346,92.39,0.295,0,0.65,0.0,0.846,1
24,1,62.23,-76.25,31.19,66.68,0,1,0,none,499,99.74,0.313,1,0.32,0.0,0.856,1
7,5,97.4,-91.07,17.0,31.71,0,1,0,none,233,292.01,1.893,0,0.3,0.0,0.991,0
48,2,24.52,-53.0,42.36,83.57,1,1,0,none,430,54.46,0.996,1,0.86,0.0,0.846,1
13,4,70.91,-69.85,14.59,70.0,0,0,0,none,452,125.33,1.512,0,0.13,0.0,0.984,1
16,1,48.63,-44.83,38.61,80.26,0,1,0,none,247,90.73,0.996,0,0.42,0.0,0.968,1
22,2,93.05,-83.42,31.58,31.12,0,0,1,link_loss,287,259.18,1.997,0,0.72,449.14,0.915,0
42,5,70.73,-72.31,29.06,27.2,0,0,0,none,316,93.41,1.033,0,0.36,0.0,0.962,1
49,3,24.68,-76.65,46.61,74.28,0,0,0,none,219,283.56,1.289,0,0.71,0.0,0.821,1
47,2,62.92,-56.96,38.65,81.75,0,0,0,none,472,139.89,1.199,0,0.25,0.0,0.804,1
23,5,19.57,-85.23,24.81,76.61,0,1,0,none,168,258.54,1.572,0,0.39,0.0,0.862,0
47,1,86.83,-47.16,30.69,60.05,0,1,0,none,472,234.7,1.449,1,0.19,0.0,0.939,0
11,4,45.48,-78.53,26.28,60.17,0,0,0,none,288,247.71,1.335,1,0.73,0.0,0.864,1
2,3,96.51,-82.8,10.36,50.37,0,0,0,none,472,93.32,1.911,0,0.37,0.0,0.807,0
17,3,58.52,-86.1,31.58,32.81,0,0,0,none,215,203.97,0.357,0,0.24,0.0,0.834,0
5,4,18.08,-72.42,33.91,45.73,1,0,0,none,502,232.95,1.479,1,0.84,0.0,0.929,0
29,3,74.51,-38.66,20.89,43.95,1,0,0,none,253,196.25,1.059,1,0.12,0.0,0.851,1
7,1,36.6,-37.24,22.19,26.73,0,0,1,link_loss,82,280.87,1.686,1,0.71,331.18,0.933,0
2,1,63.34,-97.49,29.31,80.18,0,0,0,none,121,120.49,1.918,1,0.92,0.0,0.817,0
20,4,82.41,-36.22,32.9,53.63,0,1,0,none,444,268.94,0.909,0,0.5,0.0,0.816,1
35,2,99.81,-59.04,40.05,34.19,0,0,1,battery_low,341,282.77,1.751,1,0.16,430.68,0.921,0
27,5,70.99,-77.03,28.71,67.72,1,1,0,none,416,87.14,0.808,0,0.97,0.0,0.915,0
13,4,59.23,-62.7,11.42,86.56,0,0,0,none,370,219.11,1.119,1,0.83,0.0,0.864,1
1,3,27.39,-97.79,44.09,29.63,1,1,0,none,346,138.7,1.839,1,0.83,0.0,0.974,1
41,4,64.76,-74.42,17.27,68.07,1,0,0,none,295,240.65,1.489,0,0.49,0.0,0.83,0
44,3,40.74,-78.35,39.07,41.33,0,0,0,none,79,109.36,0.361,0,0.5,0.0,0.982,1
38,5,48.9,-50.03,10.52,42.1,1,0,0,none,237,31.22,1.385,1,0.97,0.0,0.993,1
35,4,72.42,-35.27,17.15,25.76,1,1,0,none,79,224.94,0.246,1,0.93,0.0,0.812,1
15,3,20.16,-95.4,40.22,31.5,1,0,0,none,416,87.29,1.192,1,0.79,0.0,0.952,0
19,2,90.16,-56.42,49.61,77.36,0,0,0,none,139,74.41,0.794,0,0.57,0.0,0.934,1
8,1,25.03,-98.63,19.12,21.67,0,0,0,none,255,252.88,1.72,0,0.54,0.0,0.947,0
28,5,30.19,-44.3,49.33,21.78,0,0,0,none,323,66.58,0.381,0,0.63,0.0,0.872,0
2,1,83.41,-47.84,23.39,24.51,0,0,1,link_loss,400,251.92,0.627,1,0.88,265.74,0.886,0
26,5,37.14,-94.38,47.58,58.4,1,0,0,none,430,260.75,0.396,0,0.56,0.0,0.955,0
43,3,23.41,-75.77,11.72,70.36,1,0,0,none,129,259.88,1.149,0,0.98,0.0,0.966,0
17,5,50.56,-73.97,28.44,78.42,0,0,1,link_loss,210,174.43,1.643,1,0.42,159.24,0.817,0
10,2,56.33,-48.26,21.94,51.37,0,0,0,none,288,35.59,1.998,1,0.24,0.0,0.847,1
44,5,31.51,-82.01,22.28,61.86,0,0,0,none,180,123.19,1.143,1,0.47,0.0,1.0,1
39,2,44.58,-61.92,34.52,52.77,1,0,0,none,168,28.48,0.671,1,0.71,0.0,0.887,1
19,5,40.38,-67.8,37.48,65.22,1,0,0,none,448,23.41,1.297,0,0.19,0.0,0.865,0
14,3,38.8,-76.62,43.59,65.34,1,0,1,battery_low,450,296.93,1.679,1,0.7,341.97,0.812,0
3,2,60.9,-99.27,18.19,74.34,0,0,0,none,320,287.86,0.525,0,0.2,0.0,0.921,0
42,2,10.86,-44.14,32.86,89.03,0,0,0,none,162,106.03,0.807,0,0.87,0.0,0.918,0
25,4,49.97,-46.44,10.5,22.01,0,0,0,none,249,43.85,1.235,1,0.3,0.0,0.879,1
26,4,43.75,-90.68,47.63,72.53,0,0,0,none,166,121.73,0.261,0,0.86,0.0,0.854,0
25,2,31.78,-49.76,15.73,43.03,0,0,0,none,229,27.85,1.24,1,0.78,0.0,0.816,1
8,3,95.42,-76.96,37.76,80.2,0,1,0,none,186,277.69,1.942,0,0.22,0.0,0.952,1
13,1,49.0,-36.63,33.05,59.63,0,0,0,none,274,216.77,1.99,1,0.81,0.0,0.806,1
37,5,21.4,-92.07,37.19,89.83,0,0,0,none,502,38.21,0.859,1,0.97,0.0,0.885,0
29,4,76.98,-39.82,18.59,48.34,1,0,0,none,291,172.82,0.978,1,0.92,0.0,0.964,1
22,5,45.58,-83.72,23.72,24.97,0,0,1,battery_low,82,84.08,0.463,1,0.71,69.95,0.844,0
35,5,74.14,-64.22,16.41,82.61,0,0,0,none,285,85.54,1.141,1,0.34,0.0,0.988,1
22,5,14.52,-38.26,44.08,55.45,0,0,1,sensor_fail,161,287.98,0.564,1,0.75,383.23,0.953,0
48,3,85.26,-74.77,26.01,82.21,0,1,0,none,189,222.98,0.404,1,0.72,0.0,0.892,0
41,2,38.81,-50.97,14.55,78.03,1,0,0,none,82,119.31,0.215,0,1.0,0.0,0.86,1
47,3,39.27,-93.73,18.63,74.73,0,0,0,none,257,48.68,1.321,0,0.67,0.0,0.967,0
47,1,57.76,-35.4,18.31,62.32,0,0,0,none,239,46.27,1.902,1,0.38,0.0,0.939,0
7,1,96.36,-48.71,14.42,34.85,1,0,1,battery_low,357,227.72,1.457,0,0.6,332.34,0.896,1
14,2,86.55,-43.76,29.52,46.7,1,0,0,none,66,82.66,1.649,1,0.29,0.0,0.942,1
35,5,66.13,-41.26,40.37,61.91,1,0,1,sensor_fail,88,54.37,1.126,1,1.0,488.84,0.993,0
34,4,69.47,-80.47,40.51,28.44,1,0,1,battery_low,276,125.43,1.817,0,0.97,395.24,0.998,0
39,1,76.71,-35.44,11.15,20.0,0,1,0,none,190,261.33,0.729,0,0.77,0.0,0.872,1
22,4,73.18,-96.84,25.42,44.03,1,1,0,none,160,45.64,0.207,0,0.96,0.0,0.997,0
21,2,40.34,-46.83,27.76,74.59,1,0,0,none,197,28.57,0.279,0,0.55,0.0,0.97,1
50,2,93.54,-65.0,45.56,51.78,0,1,0,none,417,231.39,1.861,1,0.38,0.0,0.912,1
30,5,71.35,-67.41,14.85,24.1,1,0,0,none,357,166.35,1.567,0,0.92,0.0,0.918,1
13,1,38.38,-81.28,47.98,32.97,1,0,0,none,288,186.55,1.59,1,0.61,0.0,0.862,1
24,3,80.15,-43.68,42.89,53.1,0,0,0,none,233,144.8,1.655,1,0.31,0.0,0.83,1
12,3,18.23,-62.0,13.55,52.91,0,0,0,none,395,293.84,1.073,1,0.48,0.0,0.884,0
42,4,98.72,-82.06,12.25,77.09,0,1,0,none,131,266.99,0.907,0,0.25,0.0,0.851,1
12,1,35.07,-68.93,45.94,67.41,0,0,0,none,302,38.62,1.087,0,0.74,0.0,0.945,1
1,1,75.45,-98.87,16.06,37.15,1,0,0,none,90,201.14,1.752,1,0.67,0.0,0.996,0
8,3,70.76,-82.99,33.83,75.56,0,0,0,none,507,170.7,0.163,0,0.97,0.0,0.946,1
50,4,81.37,-93.47,27.5,21.61,0,0,0,none,140,274.66,0.299,1,0.37,0.0,0.817,0
23,5,39.9,-41.43,38.66,44.51,1,1,0,none,137,37.96,1.756,1,0.63,0.0,0.874,1
34,3,78.52,-42.5,36.87,54.39,1,0,0,none,345,142.87,1.659,1,0.56,0.0,0.85,1
1,3,67.98,-51.4,29.66,44.81,1,0,1,link_loss,409,39.04,1.397,0,0.33,209.18,0.948,0
3,1,59.99,-99.7,30.79,47.7,0,0,1,sensor_fail,81,257.1,1.827,1,0.2,255.37,0.8,0
32,3,27.92,-55.21,35.78,31.22,0,0,0,none,156,213.55,0.592,1,0.49,0.0,0.963,1
15,5,67.3,-90.13,35.99,33.39,0,0,0,none,106,277.25,0.835,1,0.79,0.0,0.816,0
